ภาคเหนือ,ตาก,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),66757888,67753413,68699178,69065563,68471860,67992224,68703795,76923342,69804956,68913599
ภาคเหนือ,ตาก,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),117320244,123466597,133434104,147992379,154116810,158112697,172610470,186514061,198153999,205003030
ภาคเหนือ,สุโขทัย,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),103568457,104306301,103810326,102886720,101206235,99625683,98876814,110485330,96677870,92754427
ภาคเหนือ,สุโขทัย,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),120946014,122858476,137638067,147937208,152417271,161685501,191979970,210937469,238217003,231907465
ภาคเหนือ,พิษณุโลก,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),118677033,119274211,118127543,115206160,112568137,110211593,107980956,122755676,105691350,100007863
ภาคเหนือ,พิษณุโลก,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),276253854,289342995,320451899,348377311,356578481,365778972,413436564,451329667,495244606,489006866
ภาคเหนือ,พิจิตร,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),86666463,86346936,85812792,82773374,81115444,80064039,78363804,89701591,75973430,71467744
ภาคเหนือ,พิจิตร,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),156380965,159006870,174351287,187335111,184101807,190168931,221838327,249831449,285216736,269162033
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),160015732,162704040,163545463,160740621,159408792,157922328,158516198,171569452,153907085,147330664
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),176151537,184106275,205561458,229588217,237315752,243719676,285890532,306624694,340314559,337516250
ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),386932519,393615418,390127584,384925485,381665946,380711038,372052457,409865905,367627875,350552908
ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),700075814,752249879,823235996,917784847,930292744,972118684,1108260835,1151682792,1249362804,1249799449
ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),222785562,227589878,229340326,231606633,230762517,233250511,231126651,254522426,234889182,225787475
ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),187483656,203363788,228488958,263628367,270167450,282952402,328333633,341984540,392865941,395330719
ภาคตะวันออกเฉียงเหนือ,สุรินทร์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),189521513,193317260,196289612,198098236,197068999,198694739,198767799,219155206,205043397,196999041
